Id_Alumno;Id_Carrera;Semestre_Ingreso;Año_Ingreso;Id_Ctro_Ext;Id_Modalidad;Fecha_Ingreso;Activo;Sexo;Fecha_Nac
0xD21619D54A2D0FAB5D1FEDBD84CD519E;6;1;2004;CO;P;2004-03-27 00:00:00;S;M;3/9/1982 00:00
0xF8F7B536A3F75C9A5426A2951E8CD2F8;1;1;2001;CO;P;2001-03-12 00:00:00;S;M;25/10/1981 00:00
0x243D20CC7E30D4502230CE1989E564BF;4;1;2004;CO;P;2004-03-15 00:00:00;S;F;13/10/1981 00:00
0x044AB1D1A753FEF397A8616D9FD81CFC;4;1;2003;CO;P;2003-03-19 00:00:00;S;M;4/3/1981 00:00
0x105F50A23443386852DC9632EDFADF5C;3;1;2006;CO;P;2006-02-03 00:00:00;S;M;30/4/1981 00:00
0xC4C99E2B08C53D81300E47DEC489D5C5;5;2;2005;CO;P;2005-08-02 00:00:00;S;M;28/5/1981 00:00
0x2D41F2570941E0E5301635B3A1FC1FF6;10;1;2001;CO;P;2001-01-24 00:00:00;S;F;5/6/1981 00:00
0xBE6BC607680132C379B11221992F707E;8;1;2001;CO;P;2001-04-04 00:00:00;S;F;16/9/1981 00:00
0x85E9490B025D102308E0C940B65B8843;5;2;2006;CO;P;2006-09-11 00:00:00;S;M;2/4/1981 00:00
0x85E9490B025D102308E0C940B65B8843;6;2;2001;CO;P;2001-07-11 00:00:00;S;M;2/4/1981 00:00
0xF74DAC41AD52146CC365314A32BA0CB5;6;1;2008;CO;P;2008-02-28 00:00:00;S;M;17/4/1981 00:00
0x938C1B7BCF2934945FA16234B861178C;3;1;2002;CO;P;2001-11-05 00:00:00;S;M;20/6/1981 00:00
0x22CD69135977FD7A03B1E770631DEF2E;2;1;2002;CO;P;2002-03-20 00:00:00;S;F;12/8/1981 00:00
0xC8FB928A4EF78AD88AB04261E011CF40;6;1;2004;CO;P;2003-10-27 00:00:00;S;M;1/2/1983 00:00
0xB43700EEE38B181A54730FA12D999B59;1;1;2008;CO;P;2008-02-08 00:00:00;S;M;22/10/1981 00:00
0xADC269E98E60559AB7BBA23F3AB83DDF;4;1;2002;CO;P;2002-03-01 00:00:00;S;M;20/3/1981 00:00
0xD4527F8512802E31DF9FAF2CD11E179B;1;2;2004;CO;P;2004-08-06 00:00:00;S;M;1/12/1981 00:00
0x97A8E5A611A4D0551B768F5EF2A88B6D;13;2;2001;CO;P;2001-07-18 00:00:00;S;M;11/2/1982 00:00
0x19F12266F02F18F2C67D06D0440C02D0;2;1;2001;CO;P;2001-01-31 00:00:00;S;M;20/5/1981 00:00
0x92D337C220A1BEE3E0FFA86E3BC3ADAA;2;2;2001;CO;P;2001-07-19 00:00:00;S;M;29/4/1981 00:00
0xDF00163AF7BBFE30821B115A8D4C911C;7;1;2001;CO;P;2001-02-02 00:00:00;S;F;22/4/1981 00:00
0x327C15E05949278EBE299765E36D7432;3;1;2007;CO;P;2007-01-31 00:00:00;S;M;28/5/1981 00:00
0x81751F7840F7984AD6F0113DC7ADA14D;8;1;2003;CO;P;2002-12-10 00:00:00;S;F;6/6/1981 00:00
0xA35BF96E1A21807FC96B9802C4D178AE;7;1;2008;CO;P;2008-03-29 00:00:00;S;F;23/6/1981 00:00
0xAC404241B8EDF82AC631616A69F94135;7;1;2005;CO;P;2005-03-07 00:00:00;S;F;25/7/1981 00:00
0xB32AD150025628C42C974A0524FC35E9;6;1;2002;CO;P;2002-03-05 00:00:00;S;F;12/3/1982 00:00
0x4F831AF6BB967B378537D3ACEA9F3CD4;4;1;2005;CO;P;2005-02-18 00:00:00;S;M;6/9/1981 00:00
0x27B0C33C05524270F9806C1E34F9CE4C;4;1;2004;CO;P;2003-11-14 00:00:00;S;M;4/8/1981 00:00
0x64E1532D391239339F071D2140688E1C;7;2;2002;CO;P;2002-07-05 00:00:00;S;M;11/8/1981 00:00
0x36876315D453A0B4D2DCBD5B1B894988;2;2;2003;CO;P;2003-09-01 00:00:00;S;F;2/9/1981 00:00
0x30561692A23AB3BB4B0A7A13F1CF3703;3;1;2001;CO;P;2001-03-19 00:00:00;S;F;6/6/1981 00:00
0x30561692A23AB3BB4B0A7A13F1CF3703;5;1;2004;CO;P;2004-03-12 00:00:00;S;F;6/6/1981 00:00
0x402FCAE7343C4BB4449D1AAFFCEF0B63;2;2;2001;CO;P;2001-08-14 00:00:00;S;M;25/4/1981 00:00
0x296B2A783933516CEF651A773464861C;6;1;2001;CO;P;2001-03-05 00:00:00;S;F;9/6/1981 00:00
0x296B2A783933516CEF651A773464861C;7;2;2005;CO;P;2005-08-17 00:00:00;S;F;9/6/1981 00:00
0x33DD00263724B5D0A58C71077C50C550;4;1;2003;CO;P;2003-02-21 00:00:00;S;M;18/6/1981 00:00
0xAA442567987307AFFB7E4AD38BF90461;7;1;2005;CO;P;2005-02-22 00:00:00;S;F;30/1/1981 00:00
0x4A0C99BBD95048309B9ED9CFB6968F67;9;1;2003;CO;P;2003-01-13 00:00:00;S;M;21/8/1981 00:00
0x5038F35FBAC8845118DEE86979F9987D;1;1;2002;CO;P;2002-01-31 00:00:00;S;M;24/8/1981 00:00
0x19172124F0CC4D8B6EE3C06291F75850;6;1;2002;CO;P;2002-02-15 00:00:00;S;M;12/10/1981 00:00
0xA334D270238159254D8AB0A9BB723409;6;1;2004;CO;P;2004-03-05 00:00:00;S;F;18/12/1981 00:00
0xA334D270238159254D8AB0A9BB723409;7;2;2003;CO;P;2003-08-09 00:00:00;S;F;18/12/1981 00:00
0x2191EE6D7C37FB923F95C6B24FEA7092;1;1;2002;CO;P;2001-12-28 00:00:00;S;M;30/7/1981 00:00
0xACD0A0FFC45A04B282286668FA9B5C69;2;1;2006;CO;P;2005-11-11 00:00:00;S;M;9/12/1981 00:00
0xA2046B9B533C06C19C613A830FB101C7;3;2;2002;CO;P;2002-07-25 00:00:00;S;M;30/4/1981 00:00
0x1F43D6522C8F4498A8C4DA072BB98497;4;1;2005;CO;P;2005-01-25 00:00:00;S;F;14/5/1981 00:00
0x7071A132B4BE0B9015A64E4EE121E39A;5;1;2005;CO;P;2005-01-26 00:00:00;S;M;11/6/1981 00:00
0x2352EC1B53B6001ED8E4E78ED9386124;1;1;2003;CO;P;2003-02-10 00:00:00;S;M;8/7/1981 00:00
0x017B15253AECFCC6FFBA84D54C5F2D34;9;1;2003;CO;P;2003-03-13 00:00:00;S;M;1/1/1985 00:00
0xB601CB16F3D9FF8B3A5E8BCE164BEC5B;5;1;2002;CO;P;2002-02-13 00:00:00;S;M;9/5/1981 00:00
0x72059E9B9C1E3A2F5A55E26D36221501;7;1;2003;CO;P;2003-03-19 00:00:00;S;F;5/5/1981 00:00
0xCD001188B445CA89463C97D90F0BB0DF;1;1;2001;CO;P;2001-03-02 00:00:00;S;M;22/5/1981 00:00
0x72D785776FA5971AE9279CEF04A0118D;6;1;2001;CO;P;2001-02-19 00:00:00;S;F;31/5/1981 00:00
0x7F280CF59BE0AB47FA0F9148B7D7A5F9;1;2;2008;CO;P;2008-06-18 00:00:00;S;M;7/6/1981 00:00
0xD2832FCB6CE4C7A74C58C2DB04D5B551;7;1;2007;CO;P;2007-02-06 00:00:00;S;M;2/6/1981 00:00
0x26A6C5912064A107A2AFE1287B66A7D3;5;1;2001;CO;P;2001-01-12 00:00:00;S;M;27/6/1981 00:00
0x3EF74057900FFDBE3AE264963412628E;4;1;2001;CO;P;2001-01-02 00:00:00;S;F;14/6/1981 00:00
0x3EC7796FD7E9C27D5DB283F3494E315F;1;2;2003;CO;P;2003-08-07 00:00:00;S;M;18/6/1981 00:00
0x127E35652094A9A4642CA66B00A2CD94;5;1;2001;CO;P;2001-03-06 00:00:00;S;M;13/6/1981 00:00
0x8B2F090D18C1049C1088C431EA0DA01C;5;1;2001;CO;P;2001-02-16 00:00:00;S;M;4/6/1981 00:00
0xA9CBCAD38754105DD7A39B7512A9F7EC;2;1;2006;CO;P;2006-01-25 00:00:00;S;F;24/6/1981 00:00
0xB13C20E3E8C60A0F3DA1F9406A8CB100;2;1;2002;CO;P;2002-02-05 00:00:00;S;M;14/7/1981 00:00
0x4E9315C5CBAA8990644F3990FBA0F787;4;1;2002;CO;P;2002-03-21 00:00:00;S;M;17/6/1981 00:00
0x38B7C1D78BB29D8BA9EF30E7126BCD34;5;1;2001;CO;P;2001-02-15 00:00:00;S;F;3/7/1981 00:00
0x2D00F3A34682FEE5FD15D6AD121687B7;9;1;2002;CO;P;2002-03-01 00:00:00;S;M;7/7/1981 00:00
0x53C806253F47DDE1032316E27E9AAE10;2;1;2001;CO;P;2001-03-23 00:00:00;S;F;16/7/1981 00:00
0x87A5248392E448AF9D3EFF53691234C3;7;1;2003;CO;P;2003-02-24 00:00:00;S;F;13/7/1981 00:00
0x2674687231E16827C42D99B859652F4B;6;1;2004;CO;P;2004-03-08 00:00:00;S;F;26/7/1981 00:00
0xA002DEB731DFBCBA1A5AF490CDACFA66;3;1;2006;CO;P;2006-03-23 00:00:00;S;M;23/7/1981 00:00
0x54E1EC978BFDEC3D0904BEDCFA0FF155;6;1;2002;CO;P;2002-02-18 00:00:00;S;F;27/7/1981 00:00
0x4DC2294DA39388AD4592B0C01CC5F85A;4;1;2001;CO;P;2001-02-05 00:00:00;S;F;15/7/1981 00:00
0x96DE2168C6B5CD4DFF304E73D570D845;2;1;2001;CO;P;2001-02-22 00:00:00;S;M;10/7/1981 00:00
0x7DDE92001A8F5953BA36A247E1888B28;7;1;2005;CO;P;2005-02-11 00:00:00;S;F;24/7/1981 00:00
0xE3951BC3FB5362A00D1158D25C6BDFE5;3;1;2001;CO;P;2001-02-05 00:00:00;S;F;18/7/1981 00:00
0xEC789D26F390397828FDBEF773244722;2;1;2006;CO;P;2006-03-02 00:00:00;S;F;25/7/1981 00:00
0x081605031918B659412CB952B17D83B6;7;1;2001;CO;P;2001-03-05 00:00:00;S;F;16/8/1981 00:00
0x406085964CDBC258C7D7425DBDA26A5F;13;1;2005;CO;P;2005-03-08 00:00:00;S;F;28/7/1981 00:00
0x731AD2226F68FF00B2C0E8C49B6F45BA;6;1;2002;CO;P;2002-03-22 00:00:00;S;F;29/7/1981 00:00
0x9A0DC5D7AC5F44040EC3D2B83294E684;4;1;2002;CO;P;2002-03-14 00:00:00;S;M;31/7/1981 00:00
0x4D5FCDDABB6FA126CA47B91A6BF0BB6F;6;1;2003;CO;P;2002-10-08 00:00:00;S;M;3/8/1981 00:00
0x19787A98E46D9CCF070FF3C2131DE1FB;9;1;2001;CO;P;2001-02-08 00:00:00;S;M;22/7/1981 00:00
0x5FB2AA29A88392047A0AB45752B00C4B;10;2;2002;CO;P;2002-07-03 00:00:00;S;F;31/7/1981 00:00
0x36735C95AB6B777C798F00D7BC39D4C9;5;1;2006;CO;P;2006-03-23 00:00:00;S;M;2/8/1981 00:00
0x9C51A638B0A2CD7CCF9635D969FAD378;4;1;2005;CO;P;2004-11-15 00:00:00;S;F;10/8/1981 00:00
0x5A240F247179347256BBADD449247892;4;2;2001;CO;P;2001-07-10 00:00:00;S;F;6/8/1981 00:00
0x5A240F247179347256BBADD449247892;5;1;2004;CO;P;2004-02-27 00:00:00;S;F;6/8/1981 00:00
0x0CFACD83AF0948477FF66F72B30F42C0;1;1;2001;CO;P;2001-02-19 00:00:00;S;M;15/8/1981 00:00
0xAB853EDB9F31947DE6B5F59DF40735C9;5;1;2004;CO;P;2004-02-09 00:00:00;S;M;18/12/1981 00:00
0xB1A4B9F561F07960FD508E3053DA7FFC;2;1;2001;CO;P;2001-02-19 00:00:00;S;M;5/5/1981 00:00
0xD094EC49DF2AFFE301B2777B2817E29C;13;1;2001;CO;P;2001-02-02 00:00:00;S;M;23/5/1981 00:00
0x59A59FF7A2CE3ACC0D5F34FBAC76E9A4;5;1;2008;CO;P;2008-02-08 00:00:00;S;M;16/4/1981 00:00
0xD78E4CAFB80E9714A3D6F8DEC2E4EDAD;13;1;2001;CO;P;2001-01-30 00:00:00;S;M;31/8/1981 00:00
0x7C4473853DBA1DACCF7B299B091AE86D;7;1;2002;CO;P;2002-02-20 00:00:00;S;F;2/7/1981 00:00
0x26464E6F0026F244C916FB7972857729;1;1;2001;CO;P;2001-02-19 00:00:00;S;M;30/6/1981 00:00
0xEE569289755C86167BAD1B681A83384E;5;1;2001;CO;P;2001-03-13 00:00:00;S;M;19/8/1981 00:00
0xC41970EE9DE4509178DA86FA47B78064;17;1;2002;CO;P;2002-02-19 00:00:00;S;F;14/8/1981 00:00
0x68913E19EDAADB5C5F9292947DB0D5A1;7;1;2004;CO;P;2004-02-20 00:00:00;S;M;19/8/1981 00:00
0x4D4D6EBD48F7C90B285E2144DF27C73D;4;1;2003;CO;P;2003-02-10 00:00:00;S;M;17/8/1981 00:00
0x81D080A1C1BF7434EEF97CDE0853FC92;5;1;2001;CO;P;2001-03-05 00:00:00;S;M;3/9/1981 00:00
0x26DA72BD7C586CA325AF873DD7DA5AF2;6;2;2002;CO;P;2002-07-29 00:00:00;S;F;23/7/1981 00:00
0xD1CF7C7AC228B36B5DC7068E7C419248;13;1;2003;CO;P;2003-02-13 00:00:00;S;M;6/10/1981 00:00
0xF350FB4F450FC320E614F2CA9134E4EB;3;1;2001;CO;P;2001-02-05 00:00:00;S;F;22/11/1981 00:00
0x9DA234A8615CFC2B4363F959F97F457E;10;1;2002;CO;P;2001-11-29 00:00:00;S;M;19/4/1982 00:00
0xBC40C9BB15FDB9B148F8363E67965DA5;13;1;2001;CO;P;2001-01-30 00:00:00;S;M;8/7/1981 00:00
0x1C94D056579E2F6C174EFBE8571867AC;2;1;2001;CO;P;2001-01-18 00:00:00;S;M;9/9/1981 00:00
0x92BB3501B80A2574D08151CD16F75CB5;1;1;2008;CO;P;2008-02-06 00:00:00;S;M;21/6/1981 00:00
0xADB36252C9AF2B3B0431C9F4FF2A4222;4;1;2002;CO;P;2002-02-04 00:00:00;S;M;30/6/1981 00:00
0x1EC76235FB6F6C9903C5BD5EE9E35F01;9;1;2010;CO;P;2010-03-10 00:00:00;S;M;2/11/1981 00:00
0xBC8AA1B9CE2928FEBBDD34D96A08AC5F;2;1;2005;CO;P;2005-02-18 00:00:00;S;M;24/8/1981 00:00
0xBAE45905D1A1D76B8847EFA5FF724B53;1;1;2004;CO;P;2004-03-15 00:00:00;S;M;12/11/1981 00:00
0x42A54E09284FB50375D9389CB381714D;7;1;2002;CO;P;2001-11-12 00:00:00;S;F;30/11/1981 00:00
0xE4D1732368C9052899AC7285F7BA6499;6;1;2004;CO;P;2003-12-04 00:00:00;S;F;13/9/1981 00:00
0x9BDEA782BB36C29E33BD2BCF443D19E0;4;1;2003;CO;P;2003-03-18 00:00:00;S;M;12/8/1981 00:00
0xBB16589D89260F3D911A4AA1A129F0A4;1;2;2010;CO;P;2010-06-24 00:00:00;S;M;27/10/1981 00:00
0xD632D766F44BD50842B0393CF59311BD;6;1;2004;CO;P;2004-03-26 00:00:00;S;F;21/9/1981 00:00
0x158153222B82FA55D9089394CC5B1029;9;2;2001;CO;P;2001-06-26 00:00:00;S;M;27/12/1981 00:00
0x1CBD09EB34A5B9534D158DA59984B911;2;2;2001;CO;P;2001-07-05 00:00:00;S;F;12/8/1981 00:00
0x7E6D9642A28D85B729318C58EFB37CE4;8;1;2003;CO;P;2003-03-10 00:00:00;S;F;17/2/1982 00:00
0xB8ABE03F2F484778FD30CA06C9094C09;13;2;2003;CO;P;2003-07-08 00:00:00;S;M;16/9/1981 00:00
0x61BD267167ECE2C787436B5B193F0486;5;1;2002;CO;P;2002-02-05 00:00:00;S;M;3/2/1982 00:00
0x61BD267167ECE2C787436B5B193F0486;9;1;2005;CO;P;2005-03-17 00:00:00;S;M;3/2/1982 00:00
0x3A56748F309B62772AD66DF7FF2311B6;9;1;2004;CO;P;2004-02-09 00:00:00;S;M;6/2/1982 00:00
0xA5074F9DA7D9125FB5DE2BD3DAC98F34;6;1;2002;CO;P;2002-04-03 00:00:00;S;M;30/10/1981 00:00
0xE93E340E4D8587626F1BCAC399BAC9A6;4;1;2001;CO;P;2001-03-16 00:00:00;S;F;1/3/1982 00:00
0xB285427B51DD92D0FC0478B53A405EC6;4;1;2001;CO;P;2001-01-30 00:00:00;S;M;8/8/1981 00:00
0xBE176B21DC61D3375EF79539D5DF6DA1;1;1;2008;CO;P;2008-02-19 00:00:00;S;M;16/7/1981 00:00
0x17078FBAD0FE39F97CDD0616199E6EF1;5;1;2007;CO;P;2007-03-12 00:00:00;S;F;14/7/1981 00:00
0xF55AB588425FB1E2547914E55E0EF722;3;1;2003;CO;P;2003-03-17 00:00:00;S;M;20/11/1981 00:00
0xF55AB588425FB1E2547914E55E0EF722;5;1;2006;CO;P;2006-03-23 00:00:00;S;M;20/11/1981 00:00
0x985934221A778438407A2AB69FEF22F9;1;1;2005;CO;P;2005-03-07 00:00:00;S;M;20/12/1981 00:00
0x154511FCBF2F2F93A360260576032DE9;1;1;2001;CO;P;2001-02-19 00:00:00;S;M;8/3/1982 00:00
0x8CA615E8DCA8B5B8893716277C44FB2F;7;1;2001;CO;P;2001-02-09 00:00:00;S;F;12/2/1982 00:00
0xEDBF1A0D15C1E5A52D197F2DB07D8068;6;1;2006;CO;P;2006-01-03 00:00:00;S;M;14/8/1981 00:00
0x47755F07B72BB5315DD8C723B99E9E00;2;1;2002;CO;P;2002-03-22 00:00:00;S;M;21/8/1981 00:00
0xF5138F073DAB839E105575EBC46D53FD;5;1;2001;CO;P;2001-02-23 00:00:00;S;M;3/9/1981 00:00
0xF5138F073DAB839E105575EBC46D53FD;13;1;2004;CO;P;2004-03-18 00:00:00;S;M;3/9/1981 00:00
0xCD61BA13C5B90616BBC9C929771A0C0B;13;1;2002;CO;P;2002-02-18 00:00:00;S;M;28/7/1981 00:00
0xD48930137DA4C8DFF9820536CA4B14CD;5;1;2002;CO;P;2002-02-14 00:00:00;S;F;31/8/1981 00:00
0x1DF8F99EE5E708FCD1D9191155A01844;6;2;2004;CO;P;2004-08-09 00:00:00;S;F;30/8/1981 00:00
0xEB05A815F07D94AA9DAB9D09DC9C8710;2;1;2001;CO;P;2001-01-22 00:00:00;S;F;15/9/1981 00:00
0x317273880E66FF270A8AFBFD5E2FB171;4;1;2007;CO;P;2007-03-22 00:00:00;S;M;12/9/1981 00:00
0xA75565E775F36C6E8192AA291C0623C4;5;1;2004;CO;P;2004-02-23 00:00:00;S;F;23/9/1981 00:00
0xF2B331FCA9A97A3A9ADBB25559A64920;1;2;2002;CO;P;2002-06-19 00:00:00;S;M;31/10/1981 00:00
0x43B4E1A34B77FCECB579796997B16CB3;5;1;2004;CO;P;2004-02-06 00:00:00;S;F;29/7/1981 00:00
0xE623696B08A2911D7F4654DA8F2AE97A;6;1;2005;CO;P;2005-03-08 00:00:00;S;F;30/9/1981 00:00
0x2D7FBF841E99262E686D7A2605BD1A8C;4;1;2001;CO;P;2001-02-15 00:00:00;S;M;29/3/1982 00:00
0xFEE27924721AF842FB9E67EE3E836E80;6;1;2001;CO;P;2001-02-28 00:00:00;S;F;21/8/1981 00:00
0xD6762C3F2E9CD5749D75DAB09332D5EE;5;1;2001;CO;P;2001-03-02 00:00:00;S;F;11/9/1981 00:00
0x9FA882BB5E9B06AE962E4ABE79D4BA0D;5;1;2001;CO;P;2001-02-16 00:00:00;S;F;21/9/1981 00:00
0x9E17361D0FCB25872747EF7C7420FFF9;13;1;2004;CO;P;2003-11-13 00:00:00;S;M;23/10/1981 00:00
0x6C1928A4EA414D64A19067476CBB6E76;5;1;2001;CO;P;2001-04-04 00:00:00;S;F;1/1/1983 00:00
0x44D818F0E9E443C235E851E04891A90F;9;1;2005;CO;P;2005-03-15 00:00:00;S;M;28/8/1981 00:00
0x4D6DC113D1ACA031743C5F103EAF942B;13;1;2002;CO;P;2001-12-28 00:00:00;S;M;19/9/1981 00:00
0xBC748444E36DED5CE95400AB77A4BD60;2;1;2003;CO;P;2003-02-25 00:00:00;S;M;21/9/1981 00:00
0x37B305F93C1DE03D1061792C4201C896;5;1;2003;CO;P;2003-02-25 00:00:00;S;M;28/9/1981 00:00
0xF376BDA2FAEF8E522A5789A5B7FD1D7C;6;1;2001;CO;P;2001-03-29 00:00:00;S;M;3/10/1981 00:00
0x9FB67B4917BDAA94624CA6FF87A6198F;4;1;2001;CO;P;2001-03-05 00:00:00;S;M;3/10/1981 00:00
0x64A938DF33BB0717BF8BB143D1009C8D;7;1;2001;CO;P;2001-01-11 00:00:00;S;F;23/9/1981 00:00
0x7C3CEE4C042B9B80DEA0FBEAE43D99F0;10;1;2005;CO;P;2005-01-31 00:00:00;S;M;29/9/1981 00:00
0x949A563CDAB73C51B4B6C6C699633F90;5;1;2001;CO;P;2001-03-30 00:00:00;S;F;12/8/1981 00:00
0x0A290705DCD32367B689DF85B9326F1D;9;2;2001;CO;P;2001-07-03 00:00:00;S;M;19/9/1981 00:00
0x36948F61DC9A0390CCA1A7AFD82FA04F;17;2;2005;CO;P;2005-07-19 00:00:00;S;M;12/10/1981 00:00
0xF5FC372D2E44BD712FF689F5C980AA8A;8;1;2008;CO;P;2008-02-22 00:00:00;S;M;1/10/1981 00:00
0x77E4D44A1548A705AFBCA838B5490582;6;1;2001;CO;P;2001-03-12 00:00:00;S;F;29/9/1981 00:00
0x840B00045241FEA00C586526BDE210AE;5;1;2005;CO;P;2005-03-14 00:00:00;S;M;24/2/1982 00:00
0x0C22639C412D9A445B95B52BF085CC41;7;1;2004;CO;P;2003-12-09 12:35:00;S;F;1/10/1981 00:00
0xDA806E588CB1B8E81AFD4E88B2442957;1;1;2001;CO;P;2001-03-19 00:00:00;S;M;12/12/1981 00:00
0x035FAD50FD612C7C1199A5050BB48E34;17;1;2006;CO;P;2006-03-03 00:00:00;S;F;9/2/1982 00:00
0x226D58476E3F727778A80F3BB89CAA9F;13;1;2001;CO;P;2001-02-08 00:00:00;S;M;26/11/1981 00:00
0x4D041B261CCA8F700A18ADD8C5D86EDF;3;2;2002;CO;P;2002-08-05 00:00:00;S;F;4/11/1981 00:00
0x27B705E2A5B71158918793CA79763216;5;1;2003;CO;P;2003-03-20 00:00:00;S;M;27/10/1981 00:00
0x50F697C47842F695B72256793F9695C1;13;1;2004;CO;P;2004-03-09 00:00:00;S;F;16/3/1982 00:00
0x1C069318E7BDFAFEC56458B97BB79718;5;1;2004;CO;P;2004-03-08 00:00:00;S;M;24/2/1982 00:00
0xB75C2F33323002902C1D83895A8D7810;4;1;2002;CO;P;2002-02-18 00:00:00;S;M;6/11/1981 00:00
0x2B1CAE3BD1D5EE93AC7C41ADF2B230D7;5;1;2001;CO;P;2001-03-13 00:00:00;S;F;29/9/1981 00:00
0xF7DBE9EE506ABBEF78A3FCD2DB50975C;3;1;2004;CO;P;2004-03-11 00:00:00;S;M;9/9/1981 00:00
0xDA89AE90B9BD1AF81BAAA7345564B6CD;60;1;2010;CO;P;2010-03-22 00:00:00;S;M;5/10/1981 00:00
0x9FD8440D2C6AFB4630D114567098CF44;5;2;2002;CO;P;2002-08-14 00:00:00;S;F;11/10/1981 00:00
0x11F7FBD436DBEB4BD04D2214C446CCAC;5;1;2005;CO;P;2005-02-21 00:00:00;S;M;2/10/1981 00:00
0xD6250F86D233D4A6D6DFE3A80097D969;5;1;2004;CO;P;2003-11-17 00:00:00;S;M;9/10/1981 00:00
0x7BCA643515289E8AAD37A84156CA12F9;4;1;2001;CO;P;2001-02-06 00:00:00;S;F;22/10/1981 00:00
0x4F8CDCC18445B66272EAD975E0DE6768;1;1;2002;CO;P;2002-03-12 00:00:00;S;M;3/12/1981 00:00
0x4F8CDCC18445B66272EAD975E0DE6768;39;1;2005;CO;P;2005-03-02 00:00:00;S;M;3/12/1981 00:00
0x5308DC3D2E9BC9313BEEF4C262513245;17;1;2001;CO;P;2001-02-19 00:00:00;S;M;1/2/1982 00:00
0xED5CAF3CEC081700CDA09839947FA44A;4;1;2003;CO;P;2002-12-05 00:00:00;S;M;23/10/1981 00:00
0x1DDF31FEA5E894B51E5732F88231A938;13;1;2004;CO;P;2004-03-09 00:00:00;S;F;6/10/1981 00:00
0x136295D2162933E44488E3446F01719C;5;1;2005;CO;P;2005-02-16 00:00:00;S;M;30/10/1981 00:00
0xE7D4F8EDC7EEB4E4F6F555407F09EA80;7;1;2002;CO;P;2001-12-03 00:00:00;S;F;25/10/1981 00:00
0xA1DA04A11E63D12A9B72E92391A7CE78;5;1;2001;CO;P;2001-02-07 00:00:00;S;M;31/10/1981 00:00
0x1BA059C92F06662533EECFF175EB2FC1;6;1;2001;CO;P;2001-02-19 00:00:00;S;M;21/10/1981 00:00
0x45B20BF7DCE67612372451CBED2AAA5F;2;1;2004;CO;P;2004-03-08 00:00:00;S;F;1/10/1981 00:00
0x24390114FC2FF08B77634F8B043D227C;7;1;2007;CO;P;2007-03-20 00:00:00;S;F;12/10/1981 00:00
0x6EA92EE9296AB3B14FED25C40AB1658C;4;1;2004;CO;P;2004-03-01 00:00:00;S;M;13/11/1981 00:00
0xE5281F0FC94C069D8E13C4E050C42BD3;4;1;2007;CO;P;2007-02-02 00:00:00;S;M;9/12/1981 00:00
0x2EC2F551D63C61EABC0C97A34D5E2557;7;1;2004;CO;P;2003-10-31 00:00:00;S;F;3/8/1982 00:00
0xF4733991464EB69FE7DE037777874B52;5;1;2001;CO;P;2001-03-05 00:00:00;S;F;3/6/1982 00:00
0xC419BD554157E00D2D61C4E07E89E818;5;1;2001;CO;P;2001-02-06 00:00:00;S;F;22/8/1981 00:00
0x9C7AF0F90C1BF604E64A7C57C3260AAA;9;1;2003;CO;P;2003-02-10 00:00:00;S;M;31/10/1981 00:00
0x67F0B366FC71B70BADA584DB978D1DD4;4;1;2007;CO;P;2007-02-01 00:00:00;S;M;11/2/1982 00:00
0x10986DF1661BAEE906C5F06CE008A409;13;1;2002;CO;P;2001-11-30 00:00:00;S;M;13/3/1982 00:00
0x08315E99741580FBA20C63DD93D9B85D;4;1;2008;CO;P;2008-02-14 00:00:00;S;M;19/8/1981 00:00
0x08FB3B62965C769B02CA3D38FC3D349B;7;2;2006;CO;P;2006-06-05 00:00:00;S;M;9/5/1982 00:00
0x9CA9E569B8062F5681A1A681D8AE1445;7;1;2004;CO;P;2003-12-06 00:00:00;S;F;28/9/1982 00:00
0x5DC32E5AF65600B50C556F079E735678;9;1;2004;CO;P;2004-03-05 00:00:00;S;M;11/1/1982 00:00
0xA39880CC864D32E8DF6E5940DA53ECC8;6;1;2001;CO;P;2001-01-31 00:00:00;S;F;14/1/1982 00:00
0x6A82D99298E73B944188F99ACA8B6B52;2;1;2002;CO;P;2002-03-15 00:00:00;S;M;25/2/1982 00:00
0x6A82D99298E73B944188F99ACA8B6B52;9;2;2006;CO;P;2006-08-17 00:00:00;S;M;25/2/1982 00:00
0xA99FD86131D69338028A42F6ABA26D29;4;1;2005;CO;P;2004-12-06 00:00:00;S;F;6/5/1982 00:00
0xA8A965651D9230D380CEC4D9839D3A0A;13;1;2007;CO;P;2007-04-10 00:00:00;S;F;26/10/1981 00:00
0x81706A744A7FD04BC41720EDD42FA9A1;8;1;2003;CO;P;2003-03-18 00:00:00;S;F;10/3/1982 00:00
0xF8B14E11E863C5033F338DDBD7378B2E;10;1;2005;CO;P;2005-02-18 00:00:00;S;M;22/4/1982 00:00
0x42BF9D8BD6DFAF907FAE6D759BCED733;4;1;2004;CO;P;2004-03-10 00:00:00;S;M;7/2/1982 00:00
0x0885075202A84D468D9A21F9489C84E5;4;1;2001;CO;P;2001-03-09 00:00:00;S;M;29/11/1981 00:00
0x078524324B3A2A15DB507EE73B61929C;4;1;2009;CO;P;2008-11-19 00:00:00;S;M;2/4/1982 00:00
0xC1A5C0E79E2D53EAA8E425FF1FE2B4AF;6;1;2001;CO;P;2001-02-05 00:00:00;S;M;20/11/1981 00:00
